CITATIONS,LATITUDE,LONGITUDE
"20441 TSYGANKOV A. A., UDORATINA O. V., BURMAKINA G. N., ANTSIFEROVA T. N., COBLE M. A.:    THE EARLY PALEOZOIC BASITE MAGMATISM OF WESTERN TRANSBAIKALIA: COMPOSITION, ISOTOPE AGE (U-PB, SHRIMP RG), MAGMA SOURCES, AND GEODYNAMICS  PETROLOGY 24   2016 367-391    doi: 10.1134/S086959111604007X",,
"20464 CORDIER C., CHAUVEL C., HEMOND C.:    HIGH-PRECISION LEAD ISOTOPES AND STRIPY PLUMES: REVISITING THE SOCIETY CHAIN IN FRENCH POLYNESIA  GEOCHIM. COSMOCHIM. ACTA 189   2016 236-250    GeoReM-id: 9473   doi: 10.1016/j.gca.2016.06.010",,
"20470 KURITANI T., TANAKA M., YOKOYAMA TETSUYA, NAKAGAWA M., MATSUMOTO A.:    INTENSIVE HYDRATION OF THE WEDGE MANTLE AT THE KURIL ARC-NE JAPAN ARC JUNCTION: IMPLICATIONS FROM MAFIC LAVAS FROM USU VOLCANO, NORTHERN JAPAN  J. PETROL. 57   2016 1223-1240    GeoReM-id: 10017   doi: 10.1093/petrology/egw038",,
"20475 ARBOIT F., COLLINS A. S., MORLEY C. K., JOURDAN F., KING R., FODEN J. D., AMROUCH K.:    GEOCHRONOLOGICAL AND GEOCHEMICAL STUDIES OF MAFIC AND INTERMEDIATE DYKES FROM THE KHAO KHWANG FOLD-THRUST BELT: IMPLICATIONS FOR PETROGENESIS AND TECTONIC EVOLUTION  GONDWANA RES. 36   2016 124-141    GeoReM-id: 9439   doi: 10.1016/j.gr.2016.04.005",,
"20496 WU TUOYU, POLAT A., FREI R., FRYER B. J., YANG KUN-GUANG, KUSKY T. M.:    GEOCHEMISTRY, ND, PB AND SR ISOTOPE SYSTEMATICS, AND U-PB ZIRCON AGES OF THE NEOARCHEAN BAD VERMILION LAKE GREENSTONE BELT AND SPATIALLY ASSOCIATED GRANITIC ROCKS, WESTERN SUPERIOR PROVINCE, CANADA  PREC. RESEARCH 282   2016 21-51    GeoReM-id: 9728   doi: 10.1016/j.precamres.2016.06.021",,
"20498 IKEDA Y., NAGAO K., ISHII T., MATSUMOTO D., STERN R. J., KAGAMI H., ARIMA M., BLOOMER S. H.:    CONTRIBUTIONS OF SLAB FLUID AND SEDIMENT MELT COMPONENTS TO MAGMATISM IN THE MARIANA ARC-TROUGH SYSTEM: EVIDENCE FROM GEOCHEMICAL COMPOSITIONS AND SR, ND, AND NOBLE GAS ISOTOPE SYSTEMATICS  THE ISLAND ARC 25   2016 253-273    doi: 10.1111/iar.12150",,
"20511 TIMM C., LEYBOURNE M. I., HOERNLE K. A., WYSOCZANSKI R. J., HAUFF F., HANDLER M. R., TONTINI F. C., DE RONDE C. E. J.:    TRENCH-PERPENDICULAR GEOCHEMICAL VARIATION BETWEEN TWO ADJACENT KERMADEC ARC VOLCANOES RUMBLE II EAST AND WEST: THE ROLE OF THE SUBDUCTED HIKURANGI PLATEAU IN ELEMENT RECYCLING IN ARC MAGMAS  J. PETROL. 57   2016 1335-1360    GeoReM-id: 10014   doi: 10.1093/petrology/egw042",,
"20523 PADILLA A. J., MILLER C. F., CARLEY T. L., ECONOMOS R. C., SCHMITT A. K., COBLE M. A., WOODEN J. L., FISHER C. M., VERVOORT J. D., HANCHAR J. M.:    ELUCIDATING THE MAGMATIC HISTORY OF THE AUSTURHORN SILICIC INTRUSIVE COMPLEX (SOUTHEAST ICELAND) USING ZIRCON ELEMENTAL AND ISOTOPIC GEOCHEMISTRY AND GEOCHRONOLOGY  CONTRIB. MINERAL. PETROL. 171 (69)  2016    doi: 10.1007/s00410-016-1279-z",,
"20561 HAGEN-PETER G. A., COTTLE J. M.:    SYNCHRONOUS ALKALINE AND SUBALKALINE MAGMATISM DURING THE LATE NEOPROTEROZOIC-EARLY PALEOZOIC ROSS OROGENY, ANTARCTICA: INSIGHTS INTO MAGMATIC SOURCES AND PROCESSES WITHIN A CONTINENTAL ARC  LITHOS 262   2016 677-698    doi: 10.1016/j.lithos.2016.07.032",,
"20582 SAMUEL V. O., SANTOSH M., YANG QIONG-YAN, SAJEEV K.:    GEOCHEMISTRY AND ZIRCON GEOCHRONOLOGY OF THE NEOARCHEAN VOLCANO-SEDIMENTARY SEQUENCE ALONG THE NORTHERN MARGIN OF THE NILGIRI BLOCK, SOUTHERN INDIA  LITHOS 263   2016 257-273    doi: 10.1016/j.lithos.2016.01.027",,
"20586 HAGEN-PETER G. A., COTTLE J. M., TULLOCH A. J., COX S. C.:    MIXING BETWEEN ENRICHED LITHOSPHERIC MANTLE AND CRUSTAL COMPONENTS IN A SHORT-LIVED SUBDUCTION-RELATED MAGMA SYSTEM, DRY VALLEYS AREA, ANTARCTICA: INSIGHTS FROM U-PB GEOCHRONOLOGY, HF ISOTOPES, AND WHOLE-ROCK GEOCHEMISTRY  LITHOSPHERE 7   2015 174-188    doi: 10.1130/L384.1",,
"20589 RENNA M. R., TRIBUZIO R., TIEPOLO M.:    INTERACTION BETWEEN BASIC AND ACID MAGMAS DURING THE LATEST STAGES OF THE POST-COLLISIONAL VARISCAN EVOLUTION: CLUES FROM THE GABBRO-GRANITE ASSOCIATION OF OTA (CORSICA-SARDINIA BATHOLITH)  LITHOS 90   2006 92-110    doi: 10.1016/j.lithos.2006.02.003",,
"20590 MONJOIE P., BUSSY F., LAPIERRE H., PFEIFER H.-R.:    MODELING OF IN-SITU CRYSTALLIZATION PROCESSES IN THE PERMIAN MAFIC LAYERED INTRUSION OF MONT COLLON (DENT BLANCHE NAPPE, WESTERN ALPS)  LITHOS 83   2005 317-346    doi: 10.1016/j.lithos.2005.03.008",,
"20599 TRIBUZIO R., THIRLWALL M. F., MESSIGA B.:    PETROLOGY, MINERAL AND ISOTOPE GEOCHEMISTRY OF THE SONDALO GABBROIC COMPLEX (CENTRAL ALPS, NORTHERN ITALY): IMPLICATIONS FOR THE ORIGIN OF POST-VARISCAN MAGMATISM  CONTRIB. MINERAL. PETROL. 136   1999 48-62    doi: 10.1007/s004100050523",,
"20600 RENNA M. R., TRIBUZIO R., TIEPOLO M.:    ORIGIN AND TIMING OF THE POST-VARISCAN GABBRO-GRANITE COMPLEX OF PORTO (WESTERN CORSICA)  CONTRIB. MINERAL. PETROL. 154   2007 493-517    GeoReM-id: 3028   doi: 10.1007/s00410-007-0205-9",,
"20617 LIU BIN, MA CHANGQIAN, GUO PAN, SUN YANG, GAO KE, GUO YU-HENG:    EVALUATION OF LATE PERMIAN MAFIC MAGMATISM IN THE CENTRAL TIBETAN PLATEAU AS A RESPONSE TO PLUME-SUBDUCTION INTERACTION  LITHOS 264   2016 1-16    GeoReM-id: 9961   doi: 10.1016/j.lithos.2016.08.011",,
"20629 SINIGOI S., QUICK J. E., CLEMENS-KNOTT D., MAYER A., DEMARCHI G., MAZZUCCHELLI M., NEGRINI L., RIVALENTI G.:    CHEMICAL EVOLUTION OF A LARGE MAFIC INTRUSION IN THE LOWER CRUST, IVREA-VERBANO ZONE, NORTHERN ITALY  J. GEOPHYS. RES. B99   1999 21575-21590    doi: 10.1029/94JB00114",,
"20633 PAQUETTE J.-L., MENOT R. P., PIN C., ORSINI J.-B.:    EPISODIC AND SHORT-LIVED GRANITIC PULSES IN A POST-COLLISIONAL SETTING: EVIDENCE FROM PRECISE U-PB ZIRCON DATING THROUGH A CRUSTAL CROSS-SECTION IN CORSICA  CHEM. GEOL. 198   2003 1-20    doi: 10.1016/S0009-2541(02)00401-1",,
"20652 YANG XIN, XU XUHUI, ZHANG ZHONGPEI, LIU YIFENG, ZHANG JIBIAO, LIU XINGWANG, XIONG PING, ZHENG JIANJING:    CENOZOIC MAGMATISM AND TECTONIC FRAMEWORK OF WESTERN YUNNAN, CHINA: CONSTRAINED FROM GEOCHEMISTRY, SR-ND-PB ISOTOPES AND FISSION TRACK DATING  ACTA GEOL. SINICA (DIZHI-XUEBAO) 90   2016 1679-1698    doi: 10.1111/1755-6724.12810",,
"20653 GARUTI G., BEA F., ZACCARINI F., MONTERO P.:    AGE, GEOCHEMISTRY AND PETROGENESIS OF THE ULTRAMAFIC PIPES IN THE IVREA ZONE, NW ITALY  J. PETROL. 42   2001 433-457    doi: 10.1093/petrology/42.2.433",,
"20656 TANG QINGYAN, ZHANG ZHAOWEI, LI CHUSI, WANG YALEI, RIPLEY E. M.:    NEOPROTEROZOIC SUBDUCTION-RELATED BASALTIC MAGMATISM IN THE NORTHERN MARGIN OF THE TARIM CRATON: IMPLICATIONS FOR RODINIA RECONSTRUCTION  PREC. RESEARCH 286   2016 370-378    doi: 10.1016/j.precamres.2016.10.012",,
"20770 FEDELE L., SEGHEDI I., CHUNG SUN-LIN, LAIENA F., LIN TE-HSIEN, MORRA V., LUSTRINO M.:    POST-COLLISIONAL MAGMATISM IN THE LATE MIOCENE RODNA-BARGAU DISTRICT (EAST CARPATHIANS, ROMANIA): GEOCHEMICAL CONSTRAINTS AND PETROGENETIC MODELS  LITHOS 266-267   2016 367-382    doi: 10.1016/j.lithos.2016.10.015",,
"20775 NIE HU, WAN XIN, ZHANG HE, HE JIAN-FENG, HOU ZHENHUI, SIEBEL W., CHEN FUKUN:    ORDOVICIAN AND TRIASSIC MAFIC DYKES IN THE WUDANG TERRANE: EVIDENCE FOR OPENING AND CLOSURE OF THE SOUTH QINLING OCEAN BASIN, CENTRAL CHINA  LITHOS 266-267   2016 1-15    GeoReM-id: 10075   doi: 10.1016/j.lithos.2016.10.009",,
"20833 BECCALUVA L., BIANCHINI G., NATALI C., SIENA F.:    THE ALKALINE-CARBONATITE COMPLEX OF JACUPIRANGA (BRAZIL): MAGMA GENESIS AND MODE OF EMPLACEMENT  GONDWANA RES. 44   2017 157-177    doi: 10.1016/j.gr.2016.11.010",,
"20839 WEGNER W., W璜禢ER G., HARMON R. S., JICHA B. R.:    MAGMATIC HISTORY AND EVOLUTION OF THE CENTRAL AMERICAN LAND BRIDGE IN PANAMA SINCE CRETACEOUS TIMES  BULL. GEOL. SOC. AM. 123   2011 703-724    doi: 10.1130/B30109.1",,
"20904 POUCLET A., EL HADI H., BARDINTZEFF J.-M., BENHARREF M., FEKKAK A.:    DEVONIAN TO EARLY CARBONIFEROUS MAGMATIC ALKALINE ACTIVITY IN THE TAFILALT PROVINCE, EASTERN MOROCCO: AN EOVARISCAN EPISODE IN THE GONDWANA MARGIN, NORTH OF THE WEST AFRICAN CRATON  J. AFR. EARTH SCI. 129   2017 814-841    doi: 10.1016/j.jafrearsci.2017.01.030",,
"20930 BEZIAT D., BOURGES F., DEBAT P., LOMPO M., MARTIN F., TOLLON F.:    A PALEOPROTEROZOIC ULTRAMAFIC-MAFIC ASSEMBLAGE AND ASSOCIATED VOLCANIC ROCKS OF THE BOROMO GREENSTONE BELT: FRACTIONATES ORIGINATING FROM ISLAND-ARC VOLCANIC ACTIVITY IN THE WEST AFRICAN CRATON  PREC. RESEARCH 101   2000 25-47    doi: 10.1016/S0301-9268(99)00085-6",,
"20992 JARAMILLO J. S., CARDONA A., LEON S., VALENCIA V. A., VINASCO C.:    GEOCHEMISTRY AND GEOCHRONOLOGY FROM CRETACEOUS MAGMATIC AND SEDIMENTARY ROCKS AT 6?5^ N, WESTERN FLANK OF THE CENTRAL CORDILLERA (COLOMBIAN ANDES): MAGMATIC RECORD OF ARC GROWTH AND COLLISION  J. S. AMER. EARTH SCI. 76   2017 460-481    doi: 10.1016/j.jsames.2017.04.012",,
"20996 GARCIA-SANCHEZ L., MACIAS J. L., SOSA-CEBALLOS G., ARCE J. L., GARDUNO-MONROY V. H., SAUCEDO-GIRON R., AVELLAN D. R., RANGEL E., LAYER P. W., LOPEZ-LOERA H., ROCHA V. S., CISNEROS G., REYES-AGUSTIN G., JIMENEZ-HARO A., BENOWITZ J. A.:    GENESIS AND EVOLUTION OF THE CERRO PRIETO VOLCANIC COMPLEX, BAJA CALIFORNIA, MEXICO  BULL. VOLCANOL. 79 (44)  2017    doi: 10.1007/s00445-017-1126-8",,
"21017 SMIRNOV YU. V., SOROKIN A. A.:    GEOCHEMICAL AND SM-ND ISOTOPE-GEOCHEMICAL PATTERNS OF METAVOLCANIC ROCKS, DIABASE, AND METAGABBROIDS ON THE NORTHEASTERN FLANK OF THE SOUTH MONGOLIAN-KHINGAN OROGENIC BELT  DOKL. EARTH SCI. 474   2017 574-578    doi: 10.1134/S1028334X17050178",,
"21082 SAHA A., GANGULY S., RAY J., KOEBERL C., TH璜睮 M., SARBAJNA C., SAWANT S. S.:    PETROGENETIC EVOLUTION OF CRETACEOUS SAMCHAMPI-SAMTERAN ALKALINE COMPLEX, MIKIR HILLS, NORTHEASTERN INDIA: IMPLICATIONS ON MULTIPLE MELTING EVENTS OF HETEROGENEOUS PLUME AND METASOMATIZED SUB-CONTINENTAL LITHOSPHERIC MANTLE  GONDWANA RES. 48   2017 237-256    doi: 10.1016/j.gr.2017.04.022",,
"21088 YU YANG, SUN MIN, HUANG XIAO-LONG, ZHAO GUOCHUN, LI PENGFEI, LONG XIAOPING, CAI KEDA, XIA XIAOPING:    SR-ND-HF-PB ISOTOPIC EVIDENCE FOR MODIFICATION OF THE DEVONIAN LITHOSPHERIC MANTLE BENEATH THE CHINESE ALTAI  LITHOS 284-285   2017 207-221    GeoReM-id: 10730   doi: 10.1016/j.lithos.2017.04.004",,
"21090 ACKERMAN L., MAGNA T., RAPPRICH V., UPADHYAY D., KRATKY O., CEJKOVA B., ERBAN V., KOCHERGINA Y. V., HRSTKA T.:    CONTRASTING PETROGENESIS OF SPATIALLY RELATED CARBONATITES FROM SAMALPATTI AND SEVATTUR, TAMIL NADU, INDIA  LITHOS 284-285   2017 257-275    GeoReM-id: 10712   doi: 10.1016/j.lithos.2017.03.029",,
"21096 OREJANA D., VILLASECA C., MARTINEZ E. M.:    BASIC ORDOVICIAN MAGMATISM OF THE SPANISH CENTRAL SYSTEM: CONSTRAINTS ON THE SOURCE AND GEODYNAMIC SETTING  LITHOS 284-285   2017 608-624    GeoReM-id: 10710   doi: 10.1016/j.lithos.2017.05.012",,
"21099 PANDE K., CUCCINIELLO C., SHETH H. C., VIJAYAN A., SHARMA K. K., PUROHIT R., JAGADEESAN K. C., SHINDE S.:    POLYCHRONOUS (EARLY CRETACEOUS TO PALAEOGENE) EMPLACEMENT OF THE MUNDWARA ALKALINE COMPLEX, RAJASTHAN, INDIA: 40AR/39AR GEOCHRONOLOGY, PETROCHEMISTRY AND GEODYNAMICS  INT. J. EARTH SCI. (GEOL. RUNDSCHAU) 106   2017 1487-1504    GeoReM-id: 10493   doi: 10.1007/s00531-016-1362-8",,
"21135 XU WENJING, XU XISHENG, ZENG GANG:    CRUSTAL CONTAMINATION VERSUS AN ENRICHED MANTLE SOURCE FOR INTRACONTINENTAL MAFIC ROCKS: INSIGHTS FROM EARLY PALEOZOIC MAFIC ROCKS OF THE SOUTH CHINA BLOCK  LITHOS 286-287   2017 388-395    doi: 10.1016/j.lithos.2017.06.023",,
"21147 CAI KEDA, SUN MIN, YUAN CHAO, ZHAO GUOCHUN, XIAO WENJIAO, LONG XIAOPING, WU FU-YUAN:    GEOCHRONOLOGICAL AND GEOCHEMICAL STUDY OF MAFIC DYKES FROM THE NORTHWEST CHINESE ALTAI: IMPLICATIONS FOR PETROGENESIS AND TECTONIC EVOLUTION  GONDWANA RES. 18   2010 638-652    doi: 10.1016/j.gr.2010.02.010",,
"21151 YARMOLYUK V. V., KOZLOVSKII A. M., LEBEDEV V. I.:    NEOPROTEROZOIC MAGMATIC COMPLEXES OF THE SONGINO BLOCK (MONGOLIA): A PROBLEM OF FORMATION AND CORRELATION OF PRECAMBRIAN TERRANES IN THE CENTRAL-ASIAN OROGENIC BELT  PETROLOGY 25   2017 365-395    doi: 10.1134/S0869591117040051",,
"21156 NETO J. T., PIEROSAN R., BARROS M. A. S., CHEMALE F. JR., SANTOS F. S.:    MAGMATIC MICROGRANULAR ENCLAVES OF THE NORTHEAST OF MATO GROSSO, BRAZIL, SE AMAZONIAN CRATON: INSIGHTS INTO THE MAGMATISM OF THE UATUM?SUPERGROUP ON THE BASIS OF FIELD AND PETROLOGICAL DATA  J. S. AMER. EARTH SCI. 78   2017 61-80    doi: 10.1016/j.jsames.2017.06.004",,
"21165 WANG YUE-JUN, ZHANG AIMEI, FAN WEI-MING, ZHANG YANHUA, ZHANG YUZHI:    ORIGIN OF PALEOSUBDUCTION-MODIFIED MANTLE FOR SILURIAN GABBRO IN THE CATHAYSIA BLOCK: GEOCHRONOLOGICAL AND GEOCHEMICAL EVIDENCE  LITHOS 160-161   2013 37-54    GeoReM-id: 7233   doi: 10.1016/j.lithos.2012.11.004",,
"21166 ZHANG QIAO, JIANG YAO-HUI, WANG GUO-CHANG, LIU ZHENG, QING LONG:    ORIGIN OF SILURIAN GABBROS AND I-TYPE GRANITES IN CENTRAL FUJIAN, SE CHINA: IMPLICATIONS FOR THE EVOLUTION OF THE EARLY PALEOZOIC OROGEN OF SOUTH CHINA  LITHOS 216-217   2015 285-297    GeoReM-id: 8932   doi: 10.1016/j.lithos.2015.01.002",,
"21167 ZHONG YU-FANG, MA CHANGQIAN, ZHANG CHAO, WANG SHI-MING, SHE ZHENBING, LIU LEI, XU HAIJIN:    ZIRCON U-PB AGE, HF ISOTOPIC COMPOSITIONS AND GEOCHEMISTRY OF THE SILURIAN FENGDINGSHAN I-TYPE GRANITE PLUTON AND TAOYUAN MAFIC-FELSIC COMPLEX AT THE SOUTHEASTERN MARGIN OF THE YANGTZE BLOCK  J. ASIAN EARTH SCI. 74   2013 11-24    doi: 10.1016/j.jseaes.2013.05.025",,
"21194 KOVACH V. P., KOZAKOV I. K., SALNIKOVA E. B., YARMOLYUK V. V., KOZLOVSKII A. M., TERENT^EVA L. B.:    CRUSTAL GROWTH STAGES IN THE SONGINO BLOCK OF THE EARLY CALEDONIAN SUPERTERRANE IN CENTRAL ASIA: II. GEOCHEMICAL AND ND-ISOTOPE DATA  PETROLOGY 21   2013 409-426    doi: 10.1134/S0869591113050020",,
"21240 REZEAU H., MORITZ R., LEUTHOLD J., HOVAKIMYAN S., TAYAN R., CHIARADIA M.:    30 MYR OF CENOZOIC MAGMATISM ALONG THE TETHYAN MARGIN DURING ARABIA-EURASIA ACCRETIONARY OROGENESIS (MEGHRI-ORDUBAD PLUTON, SOUTHERNMOST LESSER CAUCASUS)  LITHOS 288-289   2017 108-124    doi: 10.1016/j.lithos.2017.07.007",,
"21247 BASTA F. F., MAURICE A. E., BAKHIT B. R., AZER M. K., EL-SOBKY A. F.:    INTRUSIVE ROCKS OF THE WADI HAMAD AREA, NORTH EASTERN DESERT, EGYPT: CHANGE OF MAGMA COMPOSITION WITH MATURITY OF NEOPROTEROZOIC CONTINENTAL ISLAND ARC AND THE ROLE OF COLLISIONAL PLUTONISM IN THE DIFFERENTIATION OF ARC CRUST  LITHOS 288-289   2017 248-263    doi: 10.1016/j.lithos.2017.07.011",,
"21269 CHEN YICHAO, XIAO WENJIAO, WINDLEY B. F., ZHANG JI^EN, SANG MIAO, LI RUI, SONG SHUAIHUA, ZHOU KEFA:    LATE DEVONIAN-EARLY PERMIAN SUBDUCTION-ACCRETION OF THE ZHARMA-SAUR OCEANIC ARC, WEST JUNGGAR (NW CHINA): INSIGHTS FROM FIELD GEOLOGY, GEOCHEMISTRY AND GEOCHRONOLOGY  J. ASIAN EARTH SCI. 145   2017 424-445    doi: 10.1016/j.jseaes.2017.06.010",,
"21275 GAN CHENGSHI, WANG YUE-JUN, QIAN XIN, BI MINGWEI, HE HUIYING:    CONSTRAINTS OF THE XIALAN GABBROIC INTRUSION IN THE EASTERN NANLING RANGE ON THE EARLY JURASSIC INTRA-CONTINENTAL EXTENSION IN EASTERN SOUTH CHINA  J. ASIAN EARTH SCI. 145   2017 576-590    doi: 10.1016/j.jseaes.2017.06.023",,
"21311 SEDIGHIAN S., DARGAHI S., ARVIN M.:    PETROCHEMISTRY OF KHUNRANG INTRUSIVE COMPLEX, SOUTHEAST OF KERMAN, IRAN: IMPLICATIONS FOR MAGMATIC EVOLUTION OF SANANDAJ-SIRJAN ZONE IN THE MESOZOIC TIME  J. AFR. EARTH SCI. 134   2017 149-165    doi: 10.1016/j.jafrearsci.2017.06.011",,
"21317 LIU CHANGFENG, ZHOU ZHIGUANG, TANG YONGJU, WU CHEN, LI HONGYING, HU YAN, JIANG T., LIU WENCAN, YE BAOYING:    GEOCHRONOLOGY AND TECTONIC SETTINGS OF LATE JURASSIC - EARLY CRETACEOUS INTRUSIVE ROCKS IN THE ULANHOT REGION, CENTRAL AND SOUTHERN DA XINGAN RANGE  GEOL. MAG. 154   2017 923-945    doi: 10.1017/S0016756816000418",,
"21322 D^LEMOS R. S., INGLIS J. D., SAMSON S. D.:    A NEWLY DISCOVERED OROGENIC EVENT IN MOROCCO: NEOPROTEROZOIC AGES FOR SUPPOSED EBURNEAN BASEMENT OF THE BOU AZZER INLIER, ANTI-ATLAS MOUNTAINS  PREC. RESEARCH 147   2006 65-78    doi: 10.1016/j.precamres.2006.02.003",,
"21335 CHEN BIN, JAHN B.-M., WEI CHUN-JING:    PETROGENESIS OF MESOZOIC GRANITOIDS IN THE DABIE UHP COMPLEX, CENTRAL CHINA: TRACE ELEMENT AND ND-SR ISOTOPE EVIDENCE  LITHOS 60   2002 67-88    doi: 10.1016/S0024-4937(01)00077-9",,
"21340 ZHU WEI-GUANG, ZHONG HONG, LI XIAN-HUA, HE DE-FENG, SONG XIE-YAN, REN TAO, CHEN ZHONG-QIANG, SUN HUI-SI:    THE EARLY JURASSIC MAFIC-ULTRAMAFIC INTRUSION AND A-TYPE GRANITE FROM NORTHEASTERN GUANGDONG, SE CHINA: AGE, ORIGIN, AND TECTONIC SIGNIFICANCE  LITHOS 119   2010 313-329    doi: 10.1016/j.lithos.2010.07.005",,
"21342 HE ZHEN-YU, XU XISHENG, NIU YAOLING:    PETROGENESIS AND TECTONIC SIGNIFICANCE OF A MESOZOIC GRANITE-SYENITE-GABBRO ASSOCIATION FROM INLAND SOUTH CHINA  LITHOS 119   2010 621-641    doi: 10.1016/j.lithos.2010.08.016",,
"21351 ZHANG CHAO, MA CHANGQIAN, HOLTZ F., KOEPKE J., WOLFF P. E., BERNDT J.:    MINERALOGICAL AND GEOCHEMICAL CONSTRAINTS ON CONTRIBUTION OF MAGMA MIXING AND FRACTIONAL CRYSTALLIZATION TO HIGH-MG ADAKITE-LIKE DIORITES IN EASTERN DABIE OROGEN, EAST CHINA  LITHOS 172-173   2013 118-138    GeoReM-id: 7259   doi: 10.1016/j.lithos.2013.04.011",,
"21357 DAN WEI, LI XIAN-HUA, WANG QIANG, TANG GONG-JIAN, LIU YU:    AN EARLY PERMIAN (CA. 280 MA) SILICIC IGNEOUS PROVINCE IN THE ALXA BLOCK, NW CHINA: A MAGMATIC FLARE-UP TRIGGERED BY A MANTLE-PLUME?  LITHOS 204   2014 144-158    GeoReM-id: 8416   doi: 10.1016/j.lithos.2014.01.018",,
"21359 BAI ZHONG-JIE, ZHU WEI-GUANG, ZHONG HONG, LI CHUSI, LIAO JIN-QING, SUN HUI-SI:    PETROGENESIS AND TECTONIC IMPLICATIONS OF THE EARLY JURASSIC FE-TI OXIDE-BEARING XIALAN MAFIC INTRUSION IN SE CHINA: CONSTRAINTS FROM ZIRCON HF-O ISOTOPES, MINERAL COMPOSITIONS AND WHOLE-ROCK GEOCHEMISTRY  LITHOS 212-215   2015 59-73    GeoReM-id: 8811   doi: 10.1016/j.lithos.2014.09.032",,
"21364 KWEKAM M., AFFATON P., BRUGUIER O., LIEGEOIS J.-P., HARTMANN G., NJONFANG E.:    THE PAN-AFRICAN KEKEM GABBRO-NORITE (WEST-CAMEROON), U-PB ZIRCON AGE, GEOCHEMISTRY AND SR-ND ISOTOPES: GEODYNAMICAL IMPLICATION FOR THE EVOLUTION OF THE CENTRAL AFRICAN FOLD BELT  J. AFR. EARTH SCI. 84   2013 70-88    doi: 10.1016/j.jafrearsci.2013.03.010",,
"21381 EYAL M., LITVINOVSKY B. A., JAHN B.-M., ZANVILEVICH A. N., KATZIR Y.:    ORIGIN AND EVOLUTION OF POST-COLLISIONAL MAGMATISM: COEVAL NEOPROTEROZOIC CALC-ALKALINE AND ALKALINE SUITES OF THE SINAI PENINSULA  CHEM. GEOL. 269   2010 153-179    GeoReM-id: 5026   doi: 10.1016/j.chemgeo.2009.09.010",,
"21382 ZHAO ZI-FU, ZHENG YONG-FEI, ZHANG JUAN, DAI LI-QUN, LI QIULI, LIU XIAO-MING:    SYN-EXHUMATION MAGMATISM DURING CONTINENTAL COLLISION: EVIDENCE FROM ALKALINE INTRUSIVES OF TRIASSIC AGE IN THE SULU OROGEN  CHEM. GEOL. 328   2012 70-88    GeoReM-id: 6738   doi: 10.1016/j.chemgeo.2011.11.002",,
"21398 LAVRENCHUK A. V., SKLYAROV E. V., IZOKH A. E., KOTOV A. B., SAL^NIKOVA E. B., FEDOROVSKY V. S., MAZUKABZOV A. M.:    COMPOSITIONS OF GABBRO INTRUSIONS IN THE KRESTOVSKY ZONE (WESTERN BAIKAL REGION): A RECORD OF PLUME-SUPRASUBDUCTION MANTLE INTERACTION  RUSS. GEOL. GEOPHYS. 58   2017 1139-1153    doi: 10.1016/j.rgg.2017.09.001",,
"21400 SOROKIN A. A., OVCHINNIKOV R. O., KUDRYASHOV N. M., KOTOV A. B., KOVACH V. P.:    TWO STAGES OF NEOPROTEROZOIC MAGMATISM IN THE EVOLUTION OF THE BUREYA CONTINENTAL MASSIF OF THE CENTRAL ASIAN FOLD BELT  RUSS. GEOL. GEOPHYS. 58   2017 1171-1187    doi: 10.1016/j.rgg.2016.12.009",,
"21423 AUGE T., BAILLY L., RADICE S.:    A DOUBLE FE-TI OXIDE AND FE-SULPHIDE LIQUID IMMISCIBILITY IN THE ITSINDRO GABBRO COMPLEX, MADAGASCAR  J. AFR. EARTH SCI. 135   2017 152-172    doi: 10.1016/j.jafrearsci.2017.08.009",,
"21433 PIAIA P., OLIVEIRA E. P., VALERIANO C. M.:    THE 2.58 GA SAO JOSE DO JACUIPE GABBRO-ANORTHOSITE STRATIFORM COMPLEX, ITABUNA-SALVADOR-CURACA OROGEN, SAO FRANCISCO CRATON, BRAZIL: ROOT OF THE NEOARCHAEAN CARAIBA CONTINENTAL ARC?  J. S. AMER. EARTH SCI. 79   2017 326-341    doi: 0.1016/j.jsames.2017.08.009",,
"21436 PAMOUKAGHLIAN K., GAUCHER C., FREI R., POIRE D. G., CHEMALE F. JR., FREI D., WILL T. M.:    U-PB AGE CONSTRAINTS FOR THE LA TUNA GRANITE AND MONTEVIDEO FORMATION (PALEOPROTEROZOIC, URUGUAY): UNRAVELLING THE STRUCTURE OF THE RIO DE LA PLATA CRATON  J. S. AMER. EARTH SCI. 79   2017 443-458    doi: 10.1016/j.jsames.2017.09.004",,
"21437 FERRACUTTI G., BJERG E. A., HAUZENBERGER C. A., MOGESSIE A., CACACE F., ASIAIN L.:    MESO TO NEOPROTEROZOIC LAYERED MAFIC-ULTRAMAFIC ROCKS FROM THE VIRORCO BACK-ARC INTRUSION, ARGENTINA  J. S. AMER. EARTH SCI. 79   2017 489-506    doi: 10.1016/j.jsames.2017.09.016",,
"21476 STEPANOVA A. V., STEPANOV V. S., LARIONOV A. N., AZIMOV P. YA., EGOROVA S. V., LARIONOVA YU. O.:    2.5 GA GABBRO-ANORTHOSITES IN THE BELOMORIAN PROVINCE, FENNOSCANDIAN SHIELD: PETROLOGY AND TECTONIC SETTING  PETROLOGY 25   2017 566-591    doi: 10.1134/S0869591117060066",,
